iteration,roc_auc,pr_auc,f1_macro,balanced_accuracy,brier,log_loss
995,0.8265625,0.8907669039447483,0.7113071371291099,0.709375,0.1810048401197356,0.5356692690664597
996,0.80546875,0.87308531740441,0.7113071371291099,0.709375,0.17440148899819535,0.516461980209208
997,0.7945312499999999,0.8490501283784293,0.7601410934744268,0.759375,0.1846342558848801,0.5487357278720214
998,0.75625,0.8288733901105161,0.6884343036978757,0.6875,0.20212812373796904,0.5837869541436108
999,0.778125,0.8560852866601003,0.7055501460564753,0.70625,0.18902910782777635,0.553571206782532
1000,0.83046875,0.8883865762427077,0.746875,0.746875,0.16860199203122997,0.5084956368243597
1001,0.77421875,0.8527499863946736,0.6387959866220736,0.64375,0.18219312608081772,0.5314450745640947
1002,0.8875,0.9220890343397894,0.8267842822774659,0.821875,0.15826709221775953,0.48199230558562056
1003,0.8265625,0.8857916786091803,0.7450826121164438,0.74375,0.17170212036413812,0.5102297438480877
1004,0.7632812499999999,0.8492494118447272,0.6370235934664247,0.6375,0.2004403281286469,0.573247632510394
1005,0.7859375000000001,0.8690425657427318,0.7482517482517483,0.75,0.18699509987379562,0.5473744450820993
1006,0.7859375,0.8433632747592986,0.7113071371291099,0.709375,0.19050371228111188,0.5566447590617243
1007,0.79609375,0.86365406278931,0.6754850088183422,0.675,0.18184381969295066,0.5339034612189048
1008,0.71640625,0.8129818162480342,0.6160379221805253,0.615625,0.2216970152036467,0.6280810160889282
1009,0.8359374999999999,0.9008799881229238,0.7335929892891919,0.734375,0.16896812477103687,0.5073068018574081
1010,0.72890625,0.8240521051063555,0.626788306033589,0.63125,0.20500900265227628,0.5868905321072637
1011,0.7218749999999999,0.7965364179767136,0.6510951734832332,0.653125,0.21485598461366948,0.6150047064649518
1012,0.79140625,0.8777316792160206,0.7013628283626308,0.7,0.18195428694773666,0.5384107709893203
1013,0.83515625,0.8803388833084421,0.7013628283626308,0.7,0.164432383970273,0.4916922413740807
1014,0.8875,0.9327879844538884,0.8300550747442959,0.828125,0.14888407856851804,0.4661491624434453
1015,0.8421875,0.8838595410501927,0.7601410934744268,0.759375,0.17227163671136914,0.5169853659133352
1016,0.79765625,0.8608017124127183,0.7319223985890653,0.73125,0.16774506240477668,0.5044741627618364
1017,0.7890625,0.851774009818494,0.6857142857142857,0.684375,0.18693103758911045,0.5466728271720966
1018,0.76875,0.8373737753713859,0.6775073028237586,0.678125,0.195327406478506,0.566867009122075
1019,0.821875,0.8879313140449179,0.6824378508420208,0.68125,0.17901152139862686,0.5278232783085424
1020,0.76015625,0.8324956501782309,0.6775073028237586,0.678125,0.19615382700392062,0.5660715101866729
1021,0.8874999999999998,0.9305526044683771,0.8151293699387715,0.8125,0.14696105868343226,0.45709521853938945
1022,0.76875,0.8508802660325562,0.7142857142857142,0.7125,0.19208840005852532,0.5570220819942402
1023,0.77734375,0.8406725879362897,0.6923076923076923,0.69375,0.19114531852204453,0.5547212415377042
1024,0.8492187499999999,0.8814730338354898,0.7616358325219085,0.7625,0.16360250128679846,0.49543348075721966
1025,0.8539062500000001,0.8956713784270712,0.8,0.796875,0.16149379509567413,0.4883355043677141
1026,0.7734375,0.8440762860375859,0.6950998185117967,0.69375,0.1889279318237091,0.5518984501448981
1027,0.7773437499999999,0.8654352274223147,0.6857142857142857,0.684375,0.19570473451858914,0.5727474298983554
1028,0.8218749999999999,0.8760666397645811,0.746875,0.746875,0.17752618156521605,0.5281516928815314
1029,0.8765624999999999,0.9160776317388931,0.7428571428571429,0.740625,0.14767963921380922,0.45370144751359476
1030,0.7945312499999999,0.8524867088331708,0.7298044637566661,0.728125,0.1852770660683442,0.544452324058055
1031,0.796875,0.8730307321178987,0.690625,0.690625,0.18053613105801325,0.531465146458995
1032,0.8234375,0.8814139266673148,0.7298044637566661,0.728125,0.179733712652496,0.5318804726793191
1033,0.7765625,0.8311364401317338,0.6942084942084943,0.7,0.19671852900108808,0.5684221171292225
1034,0.8203125,0.8763732803816309,0.7601410934744268,0.759375,0.17516797802501122,0.5216752936827734
1035,0.7890625,0.855919349459727,0.6493506493506493,0.65,0.1893618211547403,0.549929899178558
1036,0.7124999999999999,0.8148928935493186,0.6571428571428571,0.65625,0.21807870333704008,0.6244750261123241
1037,0.81015625,0.8628625842694594,0.7401764234161989,0.7375,0.1854509359864905,0.5485862182930427
1038,0.7898437500000001,0.8605456182124314,0.7531760435571688,0.75,0.17650518341536092,0.5233666160049205
1039,0.7046875,0.8096096053288303,0.634375,0.634375,0.2125373892946697,0.6097148550267737
1040,0.7874999999999999,0.8448391389150472,0.7142857142857142,0.7125,0.18673118019525847,0.5458825461708372
1041,0.803125,0.8605553905058126,0.7167584579071598,0.715625,0.18160181574787468,0.5384030740509342
1042,0.80703125,0.858782933618925,0.7272183449651046,0.725,0.18077649058082532,0.5325303921436713
1043,0.87578125,0.9088850089820137,0.7866877345447363,0.784375,0.15611185275378064,0.48049044635413335
1044,0.81875,0.8854635226987311,0.6911133810010215,0.690625,0.1764923428361032,0.5202073471726831
1045,0.89375,0.9182261441799411,0.7979149959903769,0.79375,0.14119290013269442,0.44213536316574836
1046,0.82421875,0.8805363992307865,0.7202797202797203,0.721875,0.17186266218579396,0.511725243705609
1047,0.77265625,0.8342238201992532,0.7450826121164438,0.74375,0.1929100070983365,0.5645510620777907
1048,0.875,0.9187358893306197,0.7531760435571688,0.75,0.15266007163610648,0.4629696819686741
1049,0.83203125,0.8824342452561245,0.803125,0.803125,0.17856637477221968,0.5318657975632541
1050,0.78671875,0.8679737933959755,0.6535685645549318,0.653125,0.18464267269644408,0.5389884196890864
1051,0.7882812499999999,0.8447047461976936,0.7319223985890653,0.73125,0.18201863344872027,0.5368017590802622
1052,0.72578125,0.8179481934240245,0.7013628283626308,0.7,0.20712942222750502,0.6053248708515326
1053,0.75703125,0.8128881060180592,0.6729211929685956,0.671875,0.19241389139142542,0.5579988419566723
1054,0.8921875,0.930140342308474,0.8601398601398602,0.8625,0.1388220323337892,0.43791994894413877
1055,0.75859375,0.8345855332377871,0.6824378508420208,0.68125,0.19404850871494225,0.5596012271376466
1056,0.6625000000000001,0.7495996538175222,0.6246992782678429,0.625,0.2360360876831314,0.6687833552237219
1057,0.69140625,0.8022465840702168,0.5958299919807538,0.596875,0.2187737548019014,0.6222745655580325
1058,0.7039062500000001,0.8180245894223902,0.5836490528414755,0.584375,0.23530600520457393,0.6611235812068723
1059,0.82734375,0.8739692853754558,0.71875,0.71875,0.171560041626892,0.5136158271473712
1060,0.765625,0.822955081026689,0.6824378508420208,0.68125,0.1956579037978309,0.568504851249634
1061,0.753125,0.8367160674317918,0.6664092664092665,0.671875,0.19620759899079313,0.5690383135366719
1062,0.77421875,0.837450891407009,0.746875,0.746875,0.19161537915263083,0.5568961638128029
1063,0.771875,0.8441100322845163,0.6601101494885917,0.659375,0.1891174147933546,0.5467624877707066
1064,0.7226562500000002,0.8205555375127342,0.6201298701298701,0.621875,0.21269390319652115,0.6099229784302521
1065,0.8125000000000001,0.8654647259478385,0.7846460618145563,0.78125,0.18090456478327666,0.535235763747568
1066,0.8429687499999999,0.8985317065931581,0.7866877345447363,0.784375,0.17080882273748577,0.5104396242734499
1067,0.81015625,0.8643070858750352,0.7401764234161989,0.7375,0.18382250617779994,0.5416740474063699
1068,0.753125,0.828389800005036,0.7335929892891919,0.734375,0.20083129562061616,0.5832404227933492
1069,0.76484375,0.842674202818666,0.7013628283626308,0.7,0.1954303597741327,0.5675602407436963
1070,0.846875,0.8972423045941419,0.7866877345447363,0.784375,0.16475465584640686,0.4995689113287171
1071,0.8125,0.8650030958047277,0.7298044637566661,0.728125,0.17562338944905176,0.5246289629530515
1072,0.8,0.8848661139505527,0.6246992782678429,0.625,0.1844088181042273,0.5315206202991598
1073,0.76015625,0.8387775171624667,0.6363636363636364,0.6375,0.19584564684677117,0.5646082013282642
1074,0.7765625,0.8698671425977259,0.6729211929685956,0.671875,0.19148376582742943,0.5541879063189005
1075,0.8062499999999999,0.8640816957466336,0.7499489274770174,0.746875,0.1800936495880151,0.5322974457170291
1076,0.8570312499999999,0.8763413177581879,0.7582460991507012,0.75625,0.1614421604236595,0.4959498231477315
1077,0.7585937500000001,0.8441709667125369,0.6472663139329806,0.646875,0.20086841881045706,0.5777974305200737
1078,0.709375,0.7976833375923545,0.6201298701298701,0.621875,0.2191665142773591,0.6227411643714054
1079,0.73046875,0.818587623271415,0.6884343036978757,0.6875,0.21269733590583761,0.6119374966448115
1080,0.78671875,0.8491507024355676,0.6824378508420208,0.68125,0.17949545639699258,0.5220862267999871
1081,0.7960937499999999,0.8636616952740723,0.7616358325219085,0.7625,0.18104560459587982,0.5391532008328741
1082,0.78203125,0.8625831585938588,0.7319223985890653,0.73125,0.19012855681230287,0.5557570565891559
1083,0.82421875,0.8639525688085345,0.7714285714285714,0.76875,0.1790326932998455,0.5311093547967634
1084,0.76328125,0.8399604492855379,0.6535685645549318,0.653125,0.20009609569681716,0.5784757450546214
1085,0.7687499999999999,0.8320358179770498,0.7013628283626308,0.7,0.19565015118847245,0.5660071228762705
1086,0.71328125,0.8061317974310851,0.6857142857142857,0.684375,0.21860599008342615,0.6200530577406096
1087,0.7734375,0.8444119447416565,0.690625,0.690625,0.18776218323558835,0.5492802607920798
1088,0.86171875,0.908939914879102,0.8017309205350118,0.8,0.1559793742753814,0.47912411572707886
1089,0.853125,0.8984787669148026,0.7690457097032879,0.765625,0.16597801810509935,0.5004252274827907
1090,0.8085937500000001,0.8728553655125263,0.6824378508420208,0.68125,0.18401912009043955,0.5434636031126825
1091,0.7374999999999999,0.8181048254987869,0.690625,0.690625,0.20675380437198232,0.5955181916816386
1092,0.84609375,0.8901170746855553,0.7883597883597884,0.7875,0.1669269089002203,0.507617287950715
1093,0.815625,0.8696319420992896,0.7450826121164438,0.74375,0.1767835722875022,0.521323177766247
1094,0.81015625,0.8803468966731437,0.7167584579071598,0.715625,0.17269383699011523,0.5131811953462787
1095,0.6804687500000001,0.7708395836795057,0.6317859952793077,0.63125,0.2292821046432088,0.6435868111824516
1096,0.77890625,0.8432576663981308,0.7272183449651046,0.725,0.1931217099774661,0.5633322296581225
1097,0.7546875,0.8371071598831137,0.6857142857142857,0.684375,0.20289964250584436,0.5813786676485777
1098,0.8484375000000001,0.8934292208438545,0.7450826121164438,0.74375,0.17036592680951287,0.512404082084328
1099,0.7625000000000001,0.8470034794868775,0.6410767696909272,0.640625,0.19978445801708608,0.5710485569364145
1100,0.7671875,0.8248189584423955,0.7013628283626308,0.7,0.199187654273788,0.5753190802842041
1101,0.7945312500000001,0.8622830908904372,0.7319223985890653,0.73125,0.18581131865715741,0.5431411829592124
1102,0.7874999999999999,0.8509127079656442,0.6729211929685956,0.671875,0.18291529808614063,0.5353317162332232
1103,0.828125,0.8877213129010967,0.690625,0.690625,0.16648374997039422,0.4970721168495494
1104,0.7945312500000001,0.8439550936641746,0.7734067663257278,0.771875,0.18516509112458984,0.5486842896122498
1105,0.825,0.8706837776560448,0.746875,0.746875,0.17171663788939648,0.5154725547020048
1106,0.79375,0.866584798447621,0.71875,0.71875,0.19064355883739204,0.5616145367957173
1107,0.8765625,0.912244636779435,0.7762237762237763,0.778125,0.15036669041557998,0.46116954487689654
1108,0.78125,0.8370565417237146,0.7319223985890653,0.73125,0.1920329093561971,0.5582617869336308
1109,0.8203125,0.8869210428363604,0.7616358325219085,0.7625,0.17346424689548096,0.519865945495025
1110,0.815625,0.8689035449469763,0.7450826121164438,0.74375,0.18123176221510862,0.5384822998656649
1111,0.8390625,0.8801183387663187,0.775,0.775,0.16954374877821268,0.5112141587640557
1112,0.7718750000000001,0.8394147147150196,0.6942084942084943,0.7,0.19658568830532838,0.573721692563065
1113,0.8789062499999999,0.9264491540454616,0.7450826121164438,0.74375,0.15929602725052713,0.48969956446265805
1114,0.75,0.8302844202795828,0.6656346749226006,0.66875,0.20428389468344632,0.5901291097547537
1115,0.821875,0.884313389704388,0.7213622291021672,0.725,0.17273945042317887,0.5176957759292188
1116,0.80703125,0.8494188882766024,0.6884343036978757,0.6875,0.17978227356107138,0.5313294026633056
1117,0.79765625,0.8595391317651552,0.7272183449651046,0.725,0.18531648460530536,0.5441014773400962
1118,0.77734375,0.8494889164807018,0.669790628115653,0.66875,0.19577038653259501,0.5668167479449729
1119,0.77734375,0.8485351096755809,0.7428571428571429,0.740625,0.19147454257882812,0.5615515215702683
1120,0.7914062500000001,0.8589024596868914,0.737012987012987,0.734375,0.19042736704682117,0.5561835467098581
1121,0.76640625,0.8273258222599861,0.6493506493506493,0.65,0.2042574187659253,0.5932286372007931
1122,0.8171875000000001,0.8655039152658802,0.7866877345447363,0.784375,0.17870703391295467,0.5286028537678867
1123,0.7640625,0.837846653871699,0.7272183449651046,0.725,0.20879330237348326,0.605774652198467
1124,0.7187499999999999,0.8271717257342438,0.6625,0.6625,0.21774540871839357,0.6156423855792793
1125,0.77109375,0.8209160659901369,0.6985044865403789,0.696875,0.19744432075081286,0.5759289823721259
1126,0.7390625,0.8344252716844003,0.6799999999999999,0.684375,0.2046546021591603,0.5907447649821665
1127,0.7421875,0.8395640848635122,0.6754850088183422,0.675,0.2098249567423888,0.6006116817171302
1128,0.8742187499999999,0.9142881291346467,0.8435710053328067,0.840625,0.1589620254666582,0.4942410482821333
1129,0.80546875,0.8664364160015907,0.7531760435571688,0.75,0.18667837057720998,0.5482430346078213
1130,0.8085937499999999,0.8743177568415883,0.775,0.775,0.18207996196528065,0.5386347111492197
1131,0.7765625,0.8468885187862726,0.690625,0.690625,0.19195957318177637,0.5581242314497704
1132,0.7476562499999999,0.8208620862840058,0.6625,0.6625,0.19595003111301784,0.5644011268442924
1133,0.859375,0.9020767799151592,0.7601410934744268,0.759375,0.15716453310574352,0.48190324194897205
1134,0.72578125,0.8028065320380021,0.71875,0.71875,0.2160812210914082,0.6264604786645669
1135,0.79375,0.837520592523682,0.7272183449651046,0.725,0.18925551159592685,0.5577484203470616
1136,0.7187500000000001,0.8002023745719853,0.6601101494885917,0.659375,0.20577430346248213,0.5898188108925244
1137,0.8484375,0.9017142495480871,0.7582460991507012,0.75625,0.16764592493602748,0.5058255198865541
1138,0.7234375,0.8136602107983012,0.6571428571428571,0.65625,0.20774160261887667,0.5962176051006163
1139,0.9195312500000001,0.9427911087366208,0.762962962962963,0.759375,0.1429669297098269,0.44726895146044526
1140,0.8609375,0.9123038649373844,0.7531760435571688,0.75,0.1586153621904895,0.47931906940399926
1141,0.80234375,0.8671793477322767,0.7213622291021672,0.725,0.18305148884667466,0.5464174789562501
1142,0.7953125,0.8600287563604901,0.7335929892891919,0.734375,0.18817763901040652,0.552812360326946
1143,0.75859375,0.8354772777769152,0.6566452415509019,0.659375,0.1903995841056482,0.554628070924568
1144,0.7671875000000001,0.842887850708923,0.746875,0.746875,0.19871665544998754,0.5827709829559156
1145,0.7421875,0.8262018945679536,0.6246992782678429,0.625,0.19770762791226587,0.5678817845076615
1146,0.809375,0.8655229648604109,0.7498069498069498,0.75625,0.18009325404047413,0.5373821314083348
1147,0.78515625,0.8527966571701223,0.7142857142857142,0.7125,0.1898702292582613,0.5585492507630616
1148,0.7640625000000001,0.8566583236361304,0.7356521739130435,0.740625,0.1954512210230817,0.5764641964741345
1149,0.7289062500000001,0.8226300177329884,0.6472663139329806,0.646875,0.21398540021481657,0.612165061165856
1150,0.8421875,0.8878356922398647,0.7793667007150153,0.775,0.16854180998722024,0.5058260428148382
1151,0.7890625,0.8333956429610683,0.7428571428571429,0.740625,0.18376653008941446,0.5387889735231945
1152,0.6781250000000001,0.7783336314102467,0.6079854809437386,0.609375,0.22039431689005173,0.619534369716638
1153,0.8617187500000001,0.9067194638907805,0.7450826121164438,0.74375,0.15136124183984162,0.4599067746377311
1154,0.82890625,0.8693804108373977,0.7601410934744268,0.759375,0.1703350496735457,0.5118903852980615
1155,0.85234375,0.8950721679870897,0.7077922077922079,0.70625,0.16597297186371937,0.4994358201596638
1156,0.859375,0.9080695996808119,0.7531760435571688,0.75,0.16134921934760613,0.4906204767188503
1157,0.74921875,0.8259852233878111,0.6754850088183422,0.675,0.20339299855665285,0.5840592532185194
1158,0.8890625000000001,0.9320929094579337,0.8165784832451499,0.815625,0.14198122154113635,0.4424767473157165
1159,0.91796875,0.9385390642853227,0.8133599202392822,0.809375,0.12914838300331724,0.4094545670302867
1160,0.82578125,0.8716796122240092,0.7272183449651046,0.725,0.1752906969814833,0.5202173918038242
1161,0.83515625,0.894566547732383,0.803125,0.803125,0.16970040774884554,0.5113079965679522
1162,0.75234375,0.8341753278199524,0.6754850088183422,0.675,0.19626037395071802,0.5689399313515702
1163,0.7367187500000001,0.8271058177499409,0.6985044865403789,0.696875,0.2114671037537334,0.6090189752344524
1164,0.79765625,0.8467251782370547,0.6754850088183422,0.675,0.18514097605811364,0.5448064783261339
1165,0.8617187499999999,0.9069683501761894,0.8464818763326225,0.85,0.16656593392662838,0.5065267279997349
1166,0.7578125000000001,0.8417253347262039,0.7113071371291099,0.709375,0.20579482825970744,0.5932481104148907
1167,0.8500000000000001,0.8943091516939304,0.8017309205350118,0.8,0.15975511276441948,0.48554014092567166
1168,0.7109375000000001,0.8232940968369845,0.7069199457259159,0.709375,0.21506343432073535,0.6171988462274126
1169,0.7671875,0.846182832462927,0.6775073028237586,0.678125,0.1885152377046454,0.5493540623081843
1170,0.8140625,0.8732956558582229,0.7627447179685987,0.765625,0.17662581058159832,0.5233983054896095
1171,0.8859375,0.9237668437883957,0.7734067663257278,0.771875,0.15038107488331526,0.46252009781236997
1172,0.765625,0.8361860906723056,0.6923076923076923,0.69375,0.1992199257360537,0.5768917136250534
1173,0.646875,0.7849539959394447,0.6083916083916084,0.609375,0.23782263373953919,0.6678670605611087
1174,0.7140624999999998,0.7793585564781694,0.6643356643356644,0.665625,0.21441949510817748,0.6129547560715068
1175,0.8117187499999999,0.8758119683332631,0.746875,0.746875,0.17602307313720686,0.5239918970269137
1176,0.7984375,0.8588068313937601,0.737012987012987,0.734375,0.18605666616580302,0.5485258998996735
1177,0.7648437499999999,0.843933458074832,0.6493506493506493,0.65,0.20332211446735016,0.5875183377316081
1178,0.6875,0.8012050448190623,0.6160379221805253,0.615625,0.23002673858485442,0.6475366546648327
1179,0.78515625,0.850482875544238,0.7482517482517483,0.75,0.19307359401934363,0.5659638810179634
1180,0.784375,0.8669522839815096,0.6923076923076923,0.69375,0.18411731354588284,0.5372825929859267
1181,0.7789062499999999,0.8527696437517795,0.6729211929685956,0.671875,0.19081931455105974,0.5553032529941417
1182,0.8171875,0.884795395352981,0.7638433339764614,0.771875,0.1716367567559958,0.5117189705988702
1183,0.8109375000000001,0.8651025294497118,0.7319223985890653,0.73125,0.1816081063741978,0.5404791038316872
1184,0.90390625,0.9231706268673395,0.8267842822774659,0.821875,0.13963808900089303,0.43949982745219934
1185,0.83828125,0.8843889573216631,0.7531760435571688,0.75,0.16797250924311108,0.5080214461981412
1186,0.7828125,0.8468537776894947,0.669790628115653,0.66875,0.18637561215998624,0.5491920725947073
1187,0.7437499999999999,0.8114115424761077,0.6775073028237586,0.678125,0.21604641829009477,0.6202438053363483
1188,0.8625,0.9126206389431071,0.7866877345447363,0.784375,0.15050196521846818,0.46395385524103755
1189,0.7648437499999999,0.8359488126443084,0.634375,0.634375,0.1984483704570247,0.5744681836241088
1190,0.8296875,0.8876579668878543,0.7582460991507012,0.75625,0.1746797733336051,0.5228619734264179
1191,0.8304687499999999,0.8792840625129965,0.7348323318472572,0.7375,0.1687644121756332,0.5042111125150431
1192,0.8226562500000001,0.8779628796159159,0.803125,0.803125,0.17465278345875554,0.5243702082695485
1193,0.7812500000000001,0.8427150781607303,0.7627447179685987,0.765625,0.1965566269077921,0.5780286794813286
1194,0.9125,0.9257910303720597,0.8693284936479129,0.8625,0.13498912900978838,0.4304758006251835
1195,0.7890625,0.8586104672570418,0.7078260869565217,0.7125,0.18619241859707086,0.5478341091569372
1196,0.81484375,0.8907848719939201,0.7762237762237763,0.778125,0.18393691714960136,0.5476482072410345
1197,0.73515625,0.813293982061059,0.6857142857142857,0.684375,0.21108463459030466,0.6025951375191396
1198,0.8234374999999999,0.890211914703717,0.7482517482517483,0.75,0.17766904021004842,0.5316109671064009
1199,0.8171875,0.8753293124143046,0.7559322033898306,0.753125,0.17701734311179476,0.5202683018546888
1200,0.771875,0.8421251542309407,0.6857142857142857,0.684375,0.19399347674062636,0.5619803274513392
1201,0.8281250000000001,0.8851744277331255,0.7241379310344828,0.721875,0.16974449583671058,0.5034095783119842
1202,0.81796875,0.8907281259036517,0.6950998185117967,0.69375,0.17412140670934084,0.5096905852421436
1203,0.79765625,0.8713253488386259,0.7335929892891919,0.734375,0.1868544296339332,0.5489674099628286
1204,0.74453125,0.8227126655198823,0.6571428571428571,0.65625,0.20581433173626495,0.5870781645652646
1205,0.71953125,0.8216827595386121,0.6160379221805253,0.615625,0.21302395981276234,0.604443998683486
1206,0.840625,0.892352260651953,0.7037037037037037,0.703125,0.16566176265650112,0.49630189917110773
1207,0.7812499999999999,0.854477340234594,0.746875,0.746875,0.19216872688885414,0.5650511853927369
1208,0.7953125,0.8591982487557758,0.7069199457259159,0.709375,0.1797929257839662,0.5274461485962898
1209,0.8101562499999999,0.8708677040955617,0.775,0.775,0.18393506830291534,0.5429918316625435
1210,0.7765625,0.8583504718334183,0.6616956077630235,0.6625,0.18728834512607836,0.5428087773393708
1211,0.75625,0.8328417874595038,0.6754850088183422,0.675,0.2011671699167245,0.5811427458462683
1212,0.8421874999999999,0.8992414296824057,0.7319223985890653,0.73125,0.16427904116310543,0.49187486108203277
1213,0.75390625,0.8437399571377364,0.669790628115653,0.66875,0.1933598759818265,0.5596756763517505
1214,0.8140625,0.8699613893051393,0.7734067663257278,0.771875,0.18479445209368667,0.5522731035240009
1215,0.7921874999999999,0.8621198161425886,0.7482517482517483,0.75,0.18927152602768393,0.5493790196799159
1216,0.8890625,0.9146439046256498,0.8285714285714285,0.825,0.14587552094841963,0.4528451121384455
1217,0.7890625,0.859072781419095,0.746875,0.746875,0.18961822938844738,0.5525056279636028
1218,0.74765625,0.8375429967392836,0.6410767696909272,0.640625,0.20604920478977262,0.5920882877867869
1219,0.6476562499999999,0.7721937479485711,0.5958299919807538,0.596875,0.23702106680652069,0.6649146170661682
1220,0.83125,0.886782977508223,0.8017309205350118,0.8,0.18168719768035638,0.5414823210141502
1221,0.83671875,0.8902239956009644,0.7482517482517483,0.75,0.16982399781648738,0.5066543022263753
1222,0.7671874999999999,0.837783808606001,0.7319223985890653,0.73125,0.19682395884477655,0.5684140499067736
1223,0.76953125,0.8432109640738416,0.669790628115653,0.66875,0.20198859081151438,0.5797672143029905
1224,0.6859375,0.7968590869915902,0.6190476190476191,0.61875,0.2254874954752547,0.6365982490433679
1225,0.7789062499999999,0.8523496676593533,0.7113071371291099,0.709375,0.18982557912083708,0.557485819863431
1226,0.7335937500000002,0.801096973996375,0.669790628115653,0.66875,0.2101711320006806,0.5998683421176926
1227,0.76953125,0.836037544324311,0.7069199457259159,0.709375,0.1961568088068812,0.569802204747902
1228,0.86640625,0.9239670624477456,0.803125,0.803125,0.15172341940129738,0.46602638572694727
1229,0.6976562499999999,0.7804969810281303,0.6790075596045746,0.68125,0.2269287837622643,0.6440672820536751
1230,0.78515625,0.8264722484558731,0.6857142857142857,0.684375,0.1987574608597304,0.5793798242646877
1231,0.7843749999999999,0.8677046006785257,0.7319223985890653,0.73125,0.18915474531455953,0.5542776142503839
1232,0.75859375,0.8378415511052599,0.6643356643356644,0.665625,0.20490225570308987,0.5937500189377877
1233,0.7546875,0.8325517125900256,0.7013628283626308,0.7,0.20402489099022605,0.5838012634131304
1234,0.6234375000000001,0.7188208696456267,0.6,0.6,0.24347713627932688,0.6824400098831113
1235,0.73515625,0.8133273411855925,0.7037037037037037,0.703125,0.2152833736382723,0.6166538938203137
1236,0.6898437499999999,0.7689701732529624,0.6377708978328174,0.640625,0.22601581704391224,0.6399015907687403
1237,0.77109375,0.8210801316606271,0.7559322033898306,0.753125,0.19419581193311647,0.5660793106625364
1238,0.7710937500000001,0.8552677755851118,0.7356521739130435,0.740625,0.19314388043867747,0.567801700488453
1239,0.7789062499999999,0.8350344263264674,0.7616358325219085,0.7625,0.19695962089519214,0.5753588547668004
1240,0.8226562500000001,0.8635576278069961,0.7428571428571429,0.740625,0.1845386824329447,0.5462673122994148
1241,0.7359375,0.8162715700677665,0.6625,0.6625,0.21183816336528954,0.6062749064750376
1242,0.734375,0.8134153934669608,0.7013628283626308,0.7,0.21689722057447453,0.6282927584843783
1243,0.7703125000000001,0.8483546567891078,0.7213622291021672,0.725,0.19764481992273078,0.5778334390695449
1244,0.8046875,0.8566173368266339,0.7559322033898306,0.753125,0.1829920975585927,0.541422461882062
1245,0.8,0.8665107243685267,0.8041958041958042,0.80625,0.1890352263396527,0.5541069720740409
1246,0.7757812500000001,0.8477706656464384,0.6934984520123839,0.696875,0.19473647282404302,0.5670858156451467
1247,0.8507812499999999,0.8819689779541211,0.7883597883597884,0.7875,0.16451681498370205,0.5027221692904607
1248,0.75546875,0.8385465660106537,0.7167584579071598,0.715625,0.20991466328571295,0.6066981297598167
1249,0.778125,0.8462199069922206,0.6785714285714286,0.678125,0.19408840686376413,0.5636412230799464
1250,0.73984375,0.8345118071482831,0.6857142857142857,0.684375,0.21562419324618085,0.6179065276660466
1251,0.7023437499999999,0.8051175617581753,0.6656346749226006,0.66875,0.2149004017478934,0.6170242866598992
1252,0.75703125,0.8316481256958125,0.737012987012987,0.734375,0.2072802621475419,0.5971620328597214
1253,0.8179687499999999,0.876303922578419,0.7202797202797203,0.721875,0.17419879486501935,0.518446367027549
1254,0.740625,0.8296014225713237,0.6601101494885917,0.659375,0.20548734310881672,0.5884842710630065
1255,0.8078125,0.880832720592586,0.7616358325219085,0.7625,0.17089862753579305,0.5087523196590082
1256,0.8906249999999999,0.9121284733261902,0.8571428571428572,0.853125,0.1469489866964938,0.45670238465534296
1257,0.80234375,0.8557857469257741,0.7205311542390194,0.71875,0.1856606251888099,0.5484017838211985
1258,0.84921875,0.9070994678396308,0.7559322033898306,0.753125,0.17137387176705549,0.5101558575203701
1259,0.7984375,0.8764600322058211,0.7113071371291099,0.709375,0.18237236970042853,0.5362106974114302
1260,0.796875,0.8558107110235856,0.7037037037037037,0.703125,0.1801917089923003,0.5327260547571799
1261,0.7492187499999999,0.8498640794489611,0.6246992782678429,0.625,0.20429352700593537,0.5854663258227907
1262,0.690625,0.8056703508134763,0.6363636363636364,0.6375,0.22384956224051555,0.6294793220262132
1263,0.6695312499999998,0.7972963823317628,0.6643356643356644,0.665625,0.2318704122204924,0.6594749747275471
1264,0.8109375,0.8725090996013327,0.6857142857142857,0.684375,0.18226045095970533,0.5363246735091419
1265,0.72578125,0.8400221790066512,0.669790628115653,0.66875,0.22228515316708006,0.6346662111096875
1266,0.68359375,0.7773849289264718,0.6190476190476191,0.61875,0.22583490941579523,0.6423182634097311
1267,0.85390625,0.8955594222242714,0.7734067663257278,0.771875,0.1568526884121327,0.47693057017550444
1268,0.6000000000000001,0.7441324978943797,0.5115332428765265,0.5125,0.2541207720731715,0.699282984235448
1269,0.7867187499999999,0.871415676255147,0.7142857142857142,0.7125,0.19211372054763365,0.5652515835432066
1270,0.6828125,0.7810435783062362,0.634375,0.634375,0.21980848619249527,0.6273591413359378
1271,0.7890625,0.8643774389365999,0.6923076923076923,0.69375,0.18079888692095747,0.5327333306343509
1272,0.82890625,0.8822270014899766,0.7013628283626308,0.7,0.1686722798596687,0.5060753542015868
1273,0.7367187500000001,0.8171668137032857,0.7055501460564753,0.70625,0.21028800003660789,0.6015986801146977
1274,0.7375,0.8230862935608234,0.6535685645549318,0.653125,0.20985831784320497,0.598033215034358
